IA1	IB1	averageP	sdp	overlap	direction	I1qw	I2qw
severe diarrhea	mild sneezing	0.630693548387097	0.0407002750811845	0.738612903225806	1	2 diarrhea	1 sneezing
severe diarrhea	severe sneezing	0.609726851851852	0.0461481332764731	0.780546296296296	1	2 diarrhea	2 sneezing
severe diarrhea	mild difficulty breathing	0.428401785714286	0.0466126962806432	0.856803571428571	-1	2 diarrhea	1 difficulty breathing
severe diarrhea	severe difficulty breathing	0.39322268907563	0.0441245924336353	0.78644537815126	-1	2 diarrhea	2 difficulty breathing
severe diarrhea	mild fever	0.552148305084746	0.0443715912560026	0.895703389830508	1	2 diarrhea	1 fever
severe diarrhea	severe fever	0.474283185840708	0.0447959735424658	0.948566371681416	-1	2 diarrhea	2 fever
severe diarrhea	mild dizziness	0.535823529411765	0.0449335694510564	0.928352941176471	1	2 diarrhea	1 dizziness
severe diarrhea	severe dizziness	0.466110619469027	0.0454354242139051	0.932221238938053	-1	2 diarrhea	2 dizziness
severe diarrhea	mild headache	0.580596638655462	0.0450654323295735	0.838806722689076	1	2 diarrhea	1 headache
severe diarrhea	severe headache	0.458566964285714	0.0449692325255155	0.917133928571429	-1	2 diarrhea	2 headache
severe diarrhea	mild daytime drowsiness	0.533977876106195	0.044601147137667	0.932044247787611	1	2 diarrhea	1 daytime drowsiness
severe diarrhea	severe daytime drowsiness	0.518313559322034	0.0430424849873694	0.963372881355932	1	2 diarrhea	2 daytime drowsiness
severe diarrhea	mild difficulty sleeping	0.491133928571429	0.0439015484061503	0.982267857142857	-1	2 diarrhea	1 difficulty sleeping
severe diarrhea	severe difficulty sleeping	0.419626050420168	0.0452945404576331	0.839252100840336	-1	2 diarrhea	2 difficulty sleeping
severe diarrhea	mild slurred speech	0.47820796460177	0.0445821200683501	0.95641592920354	-1	2 diarrhea	1 slurred speech
severe diarrhea	severe slurred speech	0.483873949579832	0.0456713040778293	0.967747899159664	-1	2 diarrhea	2 slurred speech
severe diarrhea	mild change in appetite	0.680720338983051	0.0409021625995444	0.638559322033898	1	2 diarrhea	1 change in appetite
severe diarrhea	severe change in appetite	0.5475	0.0463767961505808	0.905	1	2 diarrhea	2 change in appetite
severe diarrhea	mild change in weight	0.600701754385965	0.0456643613228251	0.79859649122807	1	2 diarrhea	1 change in weight
severe diarrhea	severe change in weight	0.580692307692308	0.0441949409010351	0.838615384615385	1	2 diarrhea	2 change in weight
mild constipation	severe constipation	0.448141592920354	0.0446111736051031	0.896283185840708	-1	1 constipation	2 constipation
mild constipation	mild localized bleeding	0.418824561403509	0.0464933602428787	0.837649122807018	-1	1 constipation	1 localized bleeding
mild constipation	severe localized bleeding	0.389385964912281	0.0442725067423651	0.778771929824561	-1	1 constipation	2 localized bleeding
mild constipation	mild localized pain	0.453935897435897	0.046145289598531	0.907871794871795	-1	1 constipation	1 localized pain
mild constipation	severe localized pain	0.421779279279279	0.04615628627783	0.843558558558559	-1	1 constipation	2 localized pain
mild constipation	mild generalized pain	0.422809322033898	0.044965698312923	0.845618644067797	-1	1 constipation	1 generalized pain
mild constipation	severe generalized pain	0.407954545454545	0.046240251817663	0.815909090909091	-1	1 constipation	2 generalized pain
mild constipation	mild localized numbness	0.441206140350877	0.0459306323981153	0.882412280701754	-1	1 constipation	1 localized numbness
mild constipation	severe localized numbness	0.457175438596491	0.0459786791775071	0.914350877192982	-1	1 constipation	2 localized numbness
mild constipation	mild eye irritation	0.486504587155963	0.0475088317027803	0.973009174311927	-1	1 constipation	1 eye irritation
mild constipation	severe eye irritation	0.514487288135593	0.0446829296176727	0.971025423728814	1	1 constipation	2 eye irritation
mild constipation	mild difficulty seeing	0.45083185840708	0.0446778676856981	0.901663716814159	-1	1 constipation	1 difficulty seeing
mild constipation	severe difficulty seeing	0.36944347826087	0.0462020994249087	0.738886956521739	-1	1 constipation	2 difficulty seeing
mild constipation	mild difficulty hearing	0.490727272727273	0.0470658970991112	0.981454545454545	-1	1 constipation	1 difficulty hearing
mild constipation	severe difficulty hearing	0.409220338983051	0.0446057937458588	0.818440677966102	-1	1 constipation	2 difficulty hearing
mild constipation	mild dry mouth	0.599839285714286	0.043371147541795	0.800321428571429	1	1 constipation	1 dry mouth
mild constipation	severe dry mouth	0.558769565217391	0.0445474385935862	0.882460869565217	1	1 constipation	2 dry mouth
mild constipation	mild coughing	0.546780991735537	0.0438496862713208	0.906438016528926	1	1 constipation	1 coughing
mild constipation	severe coughing	0.483056603773585	0.0476974698861397	0.96611320754717	-1	1 constipation	2 coughing
mild constipation	mild sneezing	0.597032786885246	0.0435387665395006	0.805934426229508	1	1 constipation	1 sneezing
mild constipation	severe sneezing	0.573165094339623	0.0467962332287993	0.853669811320755	1	1 constipation	2 sneezing
mild constipation	mild difficulty breathing	0.398486363636364	0.0442150856169041	0.796972727272727	-1	1 constipation	1 difficulty breathing
mild constipation	severe difficulty breathing	0.35932905982906	0.0419192060493139	0.71865811965812	-1	1 constipation	2 difficulty breathing
mild constipation	mild fever	0.515711206896552	0.0476270802384107	0.968577586206897	1	1 constipation	1 fever
mild constipation	severe fever	0.435391891891892	0.0466847428737202	0.870783783783784	-1	1 constipation	2 fever
mild constipation	mild dizziness	0.50041452991453	0.0453334254104016	0.99917094017094	1	1 constipation	1 dizziness
mild constipation	severe dizziness	0.426725225225225	0.0463354630318366	0.85345045045045	-1	1 constipation	2 dizziness
mild constipation	mild headache	0.548876068376068	0.0445796041992354	0.902247863247863	1	1 constipation	1 headache
mild constipation	severe headache	0.427981818181818	0.0464371151328354	0.855963636363636	-1	1 constipation	2 headache
mild constipation	mild daytime drowsiness	0.49281981981982	0.0474506587266954	0.98563963963964	-1	1 constipation	1 daytime drowsiness
mild constipation	severe daytime drowsiness	0.484228448275862	0.0437141165422917	0.968456896551724	-1	1 constipation	2 daytime drowsiness
mild constipation	mild difficulty sleeping	0.458468181818182	0.0454914380722354	0.916936363636364	-1	1 constipation	1 difficulty sleeping
mild constipation	severe difficulty sleeping	0.383948717948718	0.0433415345082676	0.767897435897436	-1	1 constipation	2 difficulty sleeping
mild constipation	mild slurred speech	0.444648648648649	0.0447180948935484	0.889297297297297	-1	1 constipation	1 slurred speech
mild constipation	severe slurred speech	0.449764957264957	0.0456935939422937	0.899529914529914	-1	1 constipation	2 slurred speech
mild constipation	mild change in appetite	0.655211206896552	0.0424309221314015	0.689577586206896	1	1 constipation	1 change in appetite
mild constipation	severe change in appetite	0.508112612612613	0.047220291299857	0.983774774774775	1	1 constipation	2 change in appetite
mild constipation	mild change in weight	0.56653125	0.0462597734187915	0.8669375	1	1 constipation	1 change in weight
mild constipation	severe change in weight	0.546952173913044	0.0455851527758942	0.906095652173913	1	1 constipation	2 change in weight
severe constipation	mild localized bleeding	0.47621875	0.0452240497762715	0.9524375	-1	2 constipation	1 localized bleeding
severe constipation	severe localized bleeding	0.440772321428571	0.0443486729798007	0.881544642857143	-1	2 constipation	2 localized bleeding
severe constipation	mild localized pain	0.500252173913043	0.0456813627240024	0.999495652173913	1	2 constipation	1 localized pain
severe constipation	severe localized pain	0.473839449541284	0.0463040814512679	0.947678899082569	-1	2 constipation	2 localized pain
severe constipation	mild generalized pain	0.477090517241379	0.044182789251495	0.954181034482759	-1	2 constipation	1 generalized pain
severe constipation	severe generalized pain	0.459648148148148	0.0482157217698194	0.919296296296296	-1	2 constipation	2 generalized pain
severe constipation	mild localized numbness	0.493325892857143	0.0459756486041189	0.986651785714286	-1	2 constipation	1 localized numbness
severe constipation	severe localized numbness	0.506446428571429	0.0454201036706226	0.987107142857143	1	2 constipation	2 localized numbness
severe constipation	mild eye irritation	0.536714953271028	0.0493188698633612	0.926570093457944	1	2 constipation	1 eye irritation
severe constipation	severe eye irritation	0.56789224137931	0.0455382608075553	0.864215517241379	1	2 constipation	2 eye irritation
severe constipation	mild difficulty seeing	0.49277027027027	0.0465365038173228	0.985540540540541	-1	2 constipation	1 difficulty seeing
severe constipation	severe difficulty seeing	0.418650442477876	0.047592288363248	0.837300884955752	-1	2 constipation	2 difficulty seeing
severe constipation	mild difficulty hearing	0.535958333333333	0.0496718106111861	0.928083333333333	1	2 constipation	1 difficulty hearing
severe constipation	severe difficulty hearing	0.45610775862069	0.0449186970135212	0.912215517241379	-1	2 constipation	2 difficulty hearing
severe constipation	mild dry mouth	0.654690909090909	0.0426122389736607	0.690618181818182	1	2 constipation	1 dry mouth
severe constipation	severe dry mouth	0.606349557522124	0.0440746599743211	0.787300884955752	1	2 constipation	2 dry mouth
severe constipation	mild coughing	0.595970588235294	0.0441312578118425	0.808058823529412	1	2 constipation	1 coughing
severe constipation	severe coughing	0.535331730769231	0.048074805287536	0.929336538461538	1	2 constipation	2 coughing
severe constipation	mild sneezing	0.650016666666667	0.0420320945796487	0.699966666666667	1	2 constipation	1 sneezing
severe constipation	severe sneezing	0.623235576923077	0.0449409156336538	0.753528846153846	1	2 constipation	2 sneezing
severe constipation	mild difficulty breathing	0.448046296296296	0.0458377160139781	0.896092592592593	-1	2 constipation	1 difficulty breathing
severe constipation	severe difficulty breathing	0.407039130434783	0.0452475115281748	0.814078260869565	-1	2 constipation	2 difficulty breathing
severe constipation	mild fever	0.571131578947368	0.0449983190530528	0.857736842105263	1	2 constipation	1 fever
severe constipation	severe fever	0.486816513761468	0.0470431345046785	0.973633027522936	-1	2 constipation	2 fever
severe constipation	mild dizziness	0.551121739130435	0.0460314525342259	0.89775652173913	1	2 constipation	1 dizziness
severe constipation	severe dizziness	0.478087155963303	0.0464014338165828	0.956174311926606	-1	2 constipation	2 dizziness
severe constipation	mild headache	0.600365217391304	0.0439847213736253	0.799269565217391	1	2 constipation	1 headache
severe constipation	severe headache	0.478	0.0458268978082151	0.956	-1	2 constipation	2 headache
severe constipation	mild daytime drowsiness	0.551454128440367	0.0472267493619051	0.897091743119266	1	2 constipation	1 daytime drowsiness
severe constipation	severe daytime drowsiness	0.539714912280702	0.046167520804343	0.920570175438596	1	2 constipation	2 daytime drowsiness
severe constipation	mild difficulty sleeping	0.50875	0.0484692611823992	0.9825	1	2 constipation	1 difficulty sleeping
severe constipation	severe difficulty sleeping	0.436660869565217	0.0436614012896408	0.873321739130435	-1	2 constipation	2 difficulty sleeping
severe constipation	mild slurred speech	0.49595871559633	0.0477282717470084	0.991917431192661	-1	2 constipation	1 slurred speech
severe constipation	severe slurred speech	0.495660869565217	0.0446221963059091	0.991321739130435	-1	2 constipation	2 slurred speech
severe constipation	mild change in appetite	0.703438596491228	0.0414862237843981	0.593122807017544	1	2 constipation	1 change in appetite
severe constipation	severe change in appetite	0.564550458715596	0.0465730531339225	0.870899082568807	1	2 constipation	2 change in appetite
severe constipation	mild change in weight	0.618168181818182	0.0458376319835704	0.763663636363636	1	2 constipation	1 change in weight
severe constipation	severe change in weight	0.597110619469027	0.0465588732366635	0.805778761061947	1	2 constipation	2 change in weight
mild localized bleeding	severe localized bleeding	0.460743362831858	0.0447974960186854	0.921486725663717	-1	1 localized bleeding	2 localized bleeding
mild localized bleeding	mild localized pain	0.526495689655172	0.0451828742725804	0.947008620689655	1	1 localized bleeding	1 localized pain
mild localized bleeding	severe localized pain	0.500586363636364	0.0453708299522685	0.998827272727273	1	1 localized bleeding	2 localized pain
mild localized bleeding	mild generalized pain	0.503957264957265	0.0456306477154438	0.99208547008547	1	1 localized bleeding	1 generalized pain
mild localized bleeding	severe generalized pain	0.483279816513761	0.046130486456611	0.966559633027523	-1	1 localized bleeding	2 generalized pain
mild localized bleeding	mild localized numbness	0.524048672566372	0.0467532728041913	0.951902654867257	1	1 localized bleeding	1 localized numbness
mild localized bleeding	severe localized numbness	0.532570796460177	0.0464979004264685	0.934858407079646	1	1 localized bleeding	2 localized numbness
mild localized bleeding	mild eye irritation	0.566356481481481	0.0464586998301193	0.867287037037037	1	1 localized bleeding	1 eye irritation
mild localized bleeding	severe eye irritation	0.60058547008547	0.0461469677203177	0.79882905982906	1	1 localized bleeding	2 eye irritation
mild localized bleeding	mild difficulty seeing	0.520709821428571	0.0450318829773218	0.958580357142857	1	1 localized bleeding	1 difficulty seeing
mild localized bleeding	severe difficulty seeing	0.44405701754386	0.0449453318172844	0.888114035087719	-1	1 localized bleeding	2 difficulty seeing
mild localized bleeding	mild difficulty hearing	0.563610091743119	0.046807298188593	0.872779816513761	1	1 localized bleeding	1 difficulty hearing
mild localized bleeding	severe difficulty hearing	0.486816239316239	0.0463409003028518	0.973632478632479	-1	1 localized bleeding	2 difficulty hearing
mild localized bleeding	mild dry mouth	0.678067567567568	0.0446526386070652	0.643864864864865	1	1 localized bleeding	1 dry mouth
mild localized bleeding	severe dry mouth	0.638421052631579	0.0447597435677105	0.723157894736842	1	1 localized bleeding	2 dry mouth
mild localized bleeding	mild coughing	0.625595833333333	0.0434708152413774	0.748808333333333	1	1 localized bleeding	1 coughing
mild localized bleeding	severe coughing	0.566395238095238	0.0481381098273894	0.867209523809524	1	1 localized bleeding	2 coughing
mild localized bleeding	mild sneezing	0.677095041322314	0.0409029404199312	0.645809917355372	1	1 localized bleeding	1 sneezing
mild localized bleeding	severe sneezing	0.653457142857143	0.0455005480080188	0.693085714285714	1	1 localized bleeding	2 sneezing
mild localized bleeding	mild difficulty breathing	0.473270642201835	0.0459387957621004	0.94654128440367	-1	1 localized bleeding	1 difficulty breathing
mild localized bleeding	severe difficulty breathing	0.428875	0.0452923547131659	0.85775	-1	1 localized bleeding	2 difficulty breathing
mild localized bleeding	mild fever	0.598808695652174	0.0437414076116828	0.802382608695652	1	1 localized bleeding	1 fever
mild localized bleeding	severe fever	0.517368181818182	0.0466941179439972	0.965263636363636	1	1 localized bleeding	2 fever
mild localized bleeding	mild dizziness	0.578008620689655	0.0440218331644674	0.84398275862069	1	1 localized bleeding	1 dizziness
mild localized bleeding	severe dizziness	0.501618181818182	0.0470493859587908	0.996763636363636	1	1 localized bleeding	2 dizziness
mild localized bleeding	mild headache	0.627396551724138	0.0434504310837586	0.745206896551724	1	1 localized bleeding	1 headache
mild localized bleeding	severe headache	0.498440366972477	0.0447395942325705	0.996880733944954	-1	1 localized bleeding	2 headache
mild localized bleeding	mild daytime drowsiness	0.580172727272727	0.0461384880809552	0.839654545454545	1	1 localized bleeding	1 daytime drowsiness
mild localized bleeding	severe daytime drowsiness	0.564847826086956	0.0460689150591458	0.870304347826087	1	1 localized bleeding	2 daytime drowsiness
mild localized bleeding	mild difficulty sleeping	0.526004587155963	0.0470438766268127	0.947990825688073	1	1 localized bleeding	1 difficulty sleeping
mild localized bleeding	severe difficulty sleeping	0.461573275862069	0.046555002963918	0.923146551724138	-1	1 localized bleeding	2 difficulty sleeping
mild localized bleeding	mild slurred speech	0.525190909090909	0.0456117574303705	0.949618181818182	1	1 localized bleeding	1 slurred speech
mild localized bleeding	severe slurred speech	0.523646551724138	0.0446584069585498	0.952706896551724	1	1 localized bleeding	2 slurred speech
mild localized bleeding	mild change in appetite	0.726621739130435	0.0407634544740424	0.54675652173913	1	1 localized bleeding	1 change in appetite
mild localized bleeding	severe change in appetite	0.59295	0.046066361830917	0.8141	1	1 localized bleeding	2 change in appetite
mild localized bleeding	mild change in weight	0.648018018018018	0.0433901378883314	0.703963963963964	1	1 localized bleeding	1 change in weight
mild localized bleeding	severe change in weight	0.620771929824561	0.0439387587131972	0.758456140350877	1	1 localized bleeding	2 change in weight
severe localized bleeding	mild localized pain	0.563327586206897	0.0464945149523885	0.873344827586207	1	2 localized bleeding	1 localized pain
severe localized bleeding	severe localized pain	0.540363636363636	0.0458567157084505	0.919272727272727	1	2 localized bleeding	2 localized pain
severe localized bleeding	mild generalized pain	0.540688034188034	0.0466185374443416	0.918623931623932	1	2 localized bleeding	1 generalized pain
severe localized bleeding	severe generalized pain	0.52154128440367	0.0477156364129228	0.95691743119266	1	2 localized bleeding	2 generalized pain
severe localized bleeding	mild localized numbness	0.55870796460177	0.045978998820834	0.88258407079646	1	2 localized bleeding	1 localized numbness
severe localized bleeding	severe localized numbness	0.569022123893805	0.0454197810132805	0.861955752212389	1	2 localized bleeding	2 localized numbness
severe localized bleeding	mild eye irritation	0.590504587155963	0.047278721745258	0.818990825688073	1	2 localized bleeding	1 eye irritation
severe localized bleeding	severe eye irritation	0.623766949152542	0.0460211784975236	0.752466101694915	1	2 localized bleeding	2 eye irritation
severe localized bleeding	mild difficulty seeing	0.547571428571429	0.0461924642827335	0.904857142857143	1	2 localized bleeding	1 difficulty seeing
severe localized bleeding	severe difficulty seeing	0.492139130434783	0.0462986382539359	0.984278260869565	-1	2 localized bleeding	2 difficulty seeing
severe localized bleeding	mild difficulty hearing	0.595119266055046	0.0477383028197566	0.809761467889908	1	2 localized bleeding	1 difficulty hearing
severe localized bleeding	severe difficulty hearing	0.523290598290598	0.0445958954711918	0.953418803418803	1	2 localized bleeding	2 difficulty hearing
severe localized bleeding	mild dry mouth	0.686675675675676	0.0441686783226388	0.626648648648649	1	2 localized bleeding	1 dry mouth
severe localized bleeding	severe dry mouth	0.659295652173913	0.0436387680124295	0.681408695652174	1	2 localized bleeding	2 dry mouth
severe localized bleeding	mild coughing	0.640243801652893	0.0430577431461609	0.719512396694215	1	2 localized bleeding	1 coughing
severe localized bleeding	severe coughing	0.594933962264151	0.0470331855173156	0.810132075471698	1	2 localized bleeding	2 coughing
severe localized bleeding	mild sneezing	0.690719008264463	0.041509327062324	0.618561983471074	1	2 localized bleeding	1 sneezing
severe localized bleeding	severe sneezing	0.664485849056604	0.0450009330958138	0.671028301886792	1	2 localized bleeding	2 sneezing
severe localized bleeding	mild difficulty breathing	0.510490909090909	0.0473049373315187	0.979018181818182	1	2 localized bleeding	1 difficulty breathing
severe localized bleeding	severe difficulty breathing	0.475679487179487	0.0471057697071577	0.951358974358974	-1	2 localized bleeding	2 difficulty breathing
severe localized bleeding	mild fever	0.621478260869565	0.0449762401902644	0.757043478260869	1	2 localized bleeding	1 fever
severe localized bleeding	severe fever	0.557581081081081	0.0463810721939804	0.884837837837838	1	2 localized bleeding	2 fever
severe localized bleeding	mild dizziness	0.609150862068966	0.0438305215079182	0.781698275862069	1	2 localized bleeding	1 dizziness
severe localized bleeding	severe dizziness	0.541594594594595	0.0456103647022144	0.916810810810811	1	2 localized bleeding	2 dizziness
severe localized bleeding	mild headache	0.644956896551724	0.0447015495784859	0.710086206896552	1	2 localized bleeding	1 headache
severe localized bleeding	severe headache	0.534206422018349	0.0472049439175987	0.931587155963303	1	2 localized bleeding	2 headache
severe localized bleeding	mild daytime drowsiness	0.604613636363636	0.044535892706081	0.790772727272727	1	2 localized bleeding	1 daytime drowsiness
severe localized bleeding	severe daytime drowsiness	0.589068965517241	0.0453721703462325	0.821862068965517	1	2 localized bleeding	2 daytime drowsiness
severe localized bleeding	mild difficulty sleeping	0.564418181818182	0.0470236970855304	0.871163636363636	1	2 localized bleeding	1 difficulty sleeping
severe localized bleeding	severe difficulty sleeping	0.506318965517241	0.0451370498794634	0.987362068965517	1	2 localized bleeding	2 difficulty sleeping
severe localized bleeding	mild slurred speech	0.556891891891892	0.0464648981541996	0.886216216216216	1	2 localized bleeding	1 slurred speech
severe localized bleeding	severe slurred speech	0.558379310344828	0.0472040808892727	0.883241379310345	1	2 localized bleeding	2 slurred speech
severe localized bleeding	mild change in appetite	0.729314655172414	0.0394018711890985	0.541370689655172	1	2 localized bleeding	1 change in appetite
severe localized bleeding	severe change in appetite	0.620887387387387	0.0448979080664747	0.758225225225225	1	2 localized bleeding	2 change in appetite
severe localized bleeding	mild change in weight	0.659375	0.0442568756634771	0.68125	1	2 localized bleeding	1 change in weight
severe localized bleeding	severe change in weight	0.6454	0.0454400587458401	0.7092	1	2 localized bleeding	2 change in weight
mild localized pain	severe localized pain	0.472128318584071	0.0458020704843963	0.944256637168142	-1	1 localized pain	2 localized pain
mild localized pain	mild generalized pain	0.4740625	0.045441758419645	0.948125	-1	1 localized pain	1 generalized pain
mild localized pain	severe generalized pain	0.452665178571429	0.0460262627890233	0.905330357142857	-1	1 localized pain	2 generalized pain
mild localized pain	mild localized numbness	0.492034482758621	0.0456459291907178	0.984068965517241	-1	1 localized pain	1 localized numbness
mild localized pain	severe localized numbness	0.504047413793103	0.045800975964343	0.991905172413793	1	1 localized pain	2 localized numbness
mild localized pain	mild eye irritation	0.53468018018018	0.0467441018748042	0.93063963963964	1	1 localized pain	1 eye irritation
mild localized pain	severe eye irritation	0.565529166666667	0.0439447460645627	0.868941666666667	1	1 localized pain	2 eye irritation
mild localized pain	mild difficulty seeing	0.494139130434783	0.0452088233970897	0.988278260869565	-1	1 localized pain	1 difficulty seeing
mild localized pain	severe difficulty seeing	0.41791452991453	0.0417235110948054	0.83582905982906	-1	1 localized pain	2 difficulty seeing
mild localized pain	mild difficulty hearing	0.53484375	0.0469870583946674	0.9303125	1	1 localized pain	1 difficulty hearing
mild localized pain	severe difficulty hearing	0.4601375	0.0441386956886583	0.920275	-1	1 localized pain	2 difficulty hearing
mild localized pain	mild dry mouth	0.650074561403509	0.0436280856117329	0.699850877192983	1	1 localized pain	1 dry mouth
mild localized pain	severe dry mouth	0.605461538461538	0.0456478300116119	0.789076923076923	1	1 localized pain	2 dry mouth
mild localized pain	mild coughing	0.593020325203252	0.0426696635398431	0.813959349593496	1	1 localized pain	1 coughing
mild localized pain	severe coughing	0.53475462962963	0.0475513778989648	0.930490740740741	1	1 localized pain	2 coughing
mild localized pain	mild sneezing	0.647475806451613	0.0414083616261045	0.705048387096774	1	1 localized pain	1 sneezing
mild localized pain	severe sneezing	0.622212962962963	0.0461160423370067	0.755574074074074	1	1 localized pain	2 sneezing
mild localized pain	mild difficulty breathing	0.44775	0.0469482800882859	0.8955	-1	1 localized pain	1 difficulty breathing
mild localized pain	severe difficulty breathing	0.408352941176471	0.0453211209872214	0.816705882352941	-1	1 localized pain	2 difficulty breathing
mild localized pain	mild fever	0.569830508474576	0.045294978619256	0.860338983050847	1	1 localized pain	1 fever
mild localized pain	severe fever	0.484800884955752	0.0483754613338894	0.969601769911504	-1	1 localized pain	2 fever
mild localized pain	mild dizziness	0.548378151260504	0.0441757009682954	0.903243697478992	1	1 localized pain	1 dizziness
mild localized pain	severe dizziness	0.473300884955752	0.0453866832376156	0.946601769911504	-1	1 localized pain	2 dizziness
mild localized pain	mild headache	0.599642857142857	0.0446444485477447	0.800714285714286	1	1 localized pain	1 headache
mild localized pain	severe headache	0.476196428571429	0.0459113401538896	0.952392857142857	-1	1 localized pain	2 headache
mild localized pain	mild daytime drowsiness	0.549238938053097	0.0473087135441372	0.901522123893805	1	1 localized pain	1 daytime drowsiness
mild localized pain	severe daytime drowsiness	0.532216101694915	0.0443372786025196	0.935567796610169	1	1 localized pain	2 daytime drowsiness
mild localized pain	mild difficulty sleeping	0.503004464285714	0.0460259767152479	0.993991071428571	1	1 localized pain	1 difficulty sleeping
mild localized pain	severe difficulty sleeping	0.43259243697479	0.0439803216301881	0.86518487394958	-1	1 localized pain	2 difficulty sleeping
mild localized pain	mild slurred speech	0.493508849557522	0.0460498573438332	0.987017699115044	-1	1 localized pain	1 slurred speech
mild localized pain	severe slurred speech	0.49759243697479	0.0428725433249462	0.99518487394958	-1	1 localized pain	2 slurred speech
mild localized pain	mild change in appetite	0.700351694915254	0.0415360155983211	0.599296610169491	1	1 localized pain	1 change in appetite
mild localized pain	severe change in appetite	0.557889380530973	0.045383934058199	0.884221238938053	1	1 localized pain	2 change in appetite
mild localized pain	mild change in weight	0.61625	0.045110616233857	0.7675	1	1 localized pain	1 change in weight
mild localized pain	severe change in weight	0.595230769230769	0.0454340786629553	0.809538461538462	1	1 localized pain	2 change in weight
severe localized pain	mild generalized pain	0.506140350877193	0.0452869970317974	0.987719298245614	1	2 localized pain	1 generalized pain
severe localized pain	severe generalized pain	0.486150943396226	0.0481696367635419	0.972301886792453	-1	2 localized pain	2 generalized pain
severe localized pain	mild localized numbness	0.5231	0.0470876162833033	0.9538	1	2 localized pain	1 localized numbness
severe localized pain	severe localized numbness	0.533354545454545	0.0469482827022108	0.933290909090909	1	2 localized pain	2 localized numbness
severe localized pain	mild eye irritation	0.563590476190476	0.0488572245316202	0.872819047619048	1	2 localized pain	1 eye irritation
severe localized pain	severe eye irritation	0.598293859649123	0.0442325783006748	0.803412280701754	1	2 localized pain	2 eye irritation
severe localized pain	mild difficulty seeing	0.522399082568807	0.0452221227952442	0.955201834862385	1	2 localized pain	1 difficulty seeing
severe localized pain	severe difficulty seeing	0.446612612612613	0.0473016656855188	0.893225225225225	-1	2 localized pain	2 difficulty seeing
severe localized pain	mild difficulty hearing	0.566627358490566	0.0477291741457012	0.866745283018868	1	2 localized pain	1 difficulty hearing
severe localized pain	severe difficulty hearing	0.485280701754386	0.0451872343247311	0.970561403508772	-1	2 localized pain	2 difficulty hearing
severe localized pain	mild dry mouth	0.676796296296296	0.0443213733679773	0.646407407407407	1	2 localized pain	1 dry mouth
severe localized pain	severe dry mouth	0.638436936936937	0.0447777038593484	0.723126126126126	1	2 localized pain	2 dry mouth
severe localized pain	mild coughing	0.622192307692308	0.0434762326826276	0.755615384615385	1	2 localized pain	1 coughing
severe localized pain	severe coughing	0.564691176470588	0.0502208578907755	0.870617647058824	1	2 localized pain	2 coughing
severe localized pain	mild sneezing	0.675334745762712	0.0434210128963862	0.649330508474576	1	2 localized pain	1 sneezing
severe localized pain	severe sneezing	0.64978431372549	0.0441481310738726	0.70043137254902	1	2 localized pain	2 sneezing
severe localized pain	mild difficulty breathing	0.470537735849057	0.0472182981197426	0.941075471698113	-1	2 localized pain	1 difficulty breathing
severe localized pain	severe difficulty breathing	0.425778761061947	0.0459650900853643	0.851557522123894	-1	2 localized pain	2 difficulty breathing
severe localized pain	mild fever	0.596294642857143	0.0459394290586983	0.807410714285714	1	2 localized pain	1 fever
severe localized pain	severe fever	0.518929906542056	0.0470074864913968	0.962140186915888	1	2 localized pain	2 fever
severe localized pain	mild dizziness	0.579013274336283	0.0466938734610627	0.841973451327434	1	2 localized pain	1 dizziness
severe localized pain	severe dizziness	0.503668224299065	0.0458174917690979	0.992663551401869	1	2 localized pain	2 dizziness
severe localized pain	mild headache	0.625491150442478	0.0440174626281852	0.749017699115044	1	2 localized pain	1 headache
severe localized pain	severe headache	0.496981132075472	0.049967641410361	0.993962264150943	-1	2 localized pain	2 headache
severe localized pain	mild daytime drowsiness	0.57785046728972	0.0457543865575085	0.844299065420561	1	2 localized pain	1 daytime drowsiness
severe localized pain	severe daytime drowsiness	0.563991071428571	0.0467289408140006	0.872017857142857	1	2 localized pain	2 daytime drowsiness
severe localized pain	mild difficulty sleeping	0.531028301886793	0.0478425584068094	0.937943396226415	1	2 localized pain	1 difficulty sleeping
severe localized pain	severe difficulty sleeping	0.460199115044248	0.0468703303581987	0.920398230088496	-1	2 localized pain	2 difficulty sleeping
severe localized pain	mild slurred speech	0.525018691588785	0.0480451092909523	0.94996261682243	1	2 localized pain	1 slurred speech
severe localized pain	severe slurred speech	0.521088495575221	0.0475462416159118	0.957823008849558	1	2 localized pain	2 slurred speech
severe localized pain	mild change in appetite	0.727013392857143	0.0397301366370001	0.545973214285714	1	2 localized pain	1 change in appetite
severe localized pain	severe change in appetite	0.594915887850467	0.0445573863382811	0.810168224299066	1	2 localized pain	2 change in appetite
severe localized pain	mild change in weight	0.64337037037037	0.0457684512489832	0.713259259259259	1	2 localized pain	1 change in weight
severe localized pain	severe change in weight	0.62336036036036	0.0455898222574199	0.753279279279279	1	2 localized pain	2 change in weight
mild generalized pain	severe generalized pain	0.482367256637168	0.047662653287455	0.964734513274336	-1	1 generalized pain	2 generalized pain
mild generalized pain	mild localized numbness	0.518209401709402	0.0452202279532243	0.963581196581197	1	1 generalized pain	1 localized numbness
mild generalized pain	severe localized numbness	0.528730769230769	0.0465562847903487	0.942538461538462	1	1 generalized pain	2 localized numbness
